Unnamed: 0,cost,trade_size,volatility
672,-0.014350477,0.00329513,0.275810395
673,-0.002299384,0.000780117,0.219330878
674,0.000379093,0.000129201,0.150784408
675,0.000282402,3.59e-06,0.348097823
676,0.003941194,4.74e-05,0.200005738
677,-0.002076453,8.39e-06,0.525942336
678,-0.006868407,0.000478798,0.314250663
679,-9.38e-05,0.000148357,0.283105062
680,0.000312772,0.00041234,0.19819146
681,0.000789967,0.000171558,0.266151532
682,0.001780461,0.001933989,0.22052949
683,0.000797732,0.000321638,0.220305818
684,0.001637616,1.93e-05,0.295803317
685,0.001227912,0.000631907,0.123315816
686,0.001033676,0.014127585,0.144535964
687,-0.023225636,0.008926696,0.185798585
688,-2.86e-05,8.47e-05,0.182994469
689,-0.001511396,2.88e-05,0.208799339
690,0.000372251,0.000265603,0.348014303
691,-0.003253604,0.004197178,0.23607687
692,-0.000226393,4.91e-05,0.098852596
693,0.0089983,0.002854852,0.395479214
694,2.94e-05,4.86e-05,0.018619592
695,0.000257032,0.000290882,0.00659564
696,0.00277822,0.000364326,0.262989872
697,-0.000537251,4.35e-05,0.229772578
698,0.00025574,0.001010752,0.290695093
699,-2.66e-05,0.000366583,0.349840371
700,0.001001863,8.09e-05,0.293491782
701,-8.55e-05,4.33e-06,0.512529551
702,0.017630126,0.00102874,0.675957218
703,0.000359095,0.0018163,0.130428859
704,-0.000360253,0.009300974,0.155557432
705,-0.00235534,0.001843856,0.089816738
706,0.002679901,0.004505259,0.269785822
707,-0.000422506,8.55e-06,0.395615962
708,-0.001556306,0.000212292,0.169626871
709,0.002942732,0.000466405,0.21428857
710,0.004920272,0.008059546,0.204975776
711,-4.71e-05,1.4e-05,0.022241613
712,0.000151053,3.57e-06,0.00413564
713,-0.000296913,0.00548798,0.268984614
714,0.00029932,0.007839195,0.011666513
715,0.00057606,0.000162002,0.260466572
716,-0.000791997,0.003423436,0.198688458
717,0.009607777,0.000154242,0.259452052
718,0.009358414,0.001481115,0.319271813
719,0.000160597,9.33e-06,0.220927337
720,-0.001000825,0.00106292,0.378185937
721,0.000511386,0.001612559,0.106069932
722,-0.000113485,7.46e-05,0.166152625
723,-4.05e-05,3.55e-05,0.110533544
724,8.77e-05,0.001142293,0.205281537
725,0.000126932,4.97e-06,0.400460091
726,-0.000640165,0.000934737,0.325198425
727,-0.002606083,0.00050098,0.227001619
728,2e-05,0.009497272,0.168733603
729,0.000313659,0.000348825,0.269798794
730,4.82e-05,0.000675964,0.319280305
731,-0.004111986,0.048362542,0.085616738
732,0.002675018,0.004727227,0.010487549
733,-0.00065616,0.000757133,0.206280035
734,-0.004752567,0.000157175,0.645137113
735,0.002645752,3.45e-05,0.421125492
736,0.000437199,0.00032099,0.610670735
737,0.000436551,0.000388541,0.315088011
738,0.000148037,0.005321454,0.008138384
739,0.000404641,0.001731435,0.172102966
740,4.16e-05,0.001197449,0.253729192
741,-0.000200192,0.0004573,0.011214819
742,-0.000336611,0.0026498,0.175789799
743,0.00126029,0.004422768,0.060777252
744,0.000313863,0.013666731,0.157976534
745,0.000136066,0.000207884,0.185242382
746,-0.021051676,0.003480198,0.206320976
747,0.000773066,0.000160825,0.201435733
748,0.000181471,0.037875366,0.192456596
749,-0.000226757,0.00706295,0.004803054
750,0.000193165,0.000621069,0.193183671
751,-0.000251339,0.003952033,0.1384331
752,-9.68e-05,7.9e-05,0.165478401
753,0.000790879,0.000422542,0.354863467
754,0.000338934,2.73e-05,0.218529714
755,-0.00057223,0.00098517,0.241236457
756,6.41e-05,4.61e-05,0.155632819
757,0.001876286,0.000320642,0.895601127
758,-0.001227168,0.001229428,0.078876142
759,0.003116694,4.33e-05,0.281431201
760,-3.71e-05,9.71e-06,0.060146805
761,0.00117198,0.0,0.248426447
762,-0.006795891,0.000177948,0.301428167
763,-0.003078994,0.000380169,0.087329851
764,0.015824051,0.005593094,0.296527552
765,0.000142623,2.35e-05,0.239109497
766,0.001015203,7.57e-05,0.217321897
767,-0.002665943,0.004623508,0.17066156
768,-0.00099762,6.97e-05,0.262861821
769,-0.000416814,0.001573624,0.274895935
770,-0.000413497,0.000254098,0.261467093
771,-0.002504453,5.06e-05,0.239124935
772,8.92e-05,0.000109538,0.033057125
773,-0.009158069,0.000212173,0.295429523
774,-0.002807303,0.000471548,0.327894909
775,-0.000186043,0.001129975,0.322167943
776,0.000177537,0.000520476,0.306958408
777,8.51e-05,0.000570219,0.163700395
778,0.000238071,0.000244597,0.171638627
779,-6.51e-05,5.92e-06,0.036051226
780,5.92e-06,3.83e-05,0.22349611
781,-0.002584392,0.004976607,0.195141069
782,-0.000182052,0.000692492,0.259264421
783,-0.000853905,0.000888987,0.262231693
784,1.27e-06,0.000378569,0.017118785
785,-9.32e-05,0.000417513,0.33585329
786,-0.000375921,0.00039153,0.167999668
787,0.00035775,0.004326227,0.043483693
788,-0.000187674,0.000291655,0.175669687
789,0.010383776,0.004141377,0.425483827
790,7.88e-05,0.000225572,0.248677466
791,0.012704243,0.016467256,0.268357242
792,0.000376471,0.000100613,0.193697467
793,-8.78e-05,0.003822331,0.143504092
794,-0.000833969,0.00011811,0.227199853
795,-0.010707293,0.015732567,0.270299854
796,-0.000662411,0.000136062,0.492131528
797,0.005826066,0.002549811,0.281220034
798,-0.0002251,0.001398441,0.202598354
799,5.1e-05,0.00216188,0.141814836
800,-0.003338053,0.002011957,0.228908572
801,0.00032193,0.003314248,0.144391058
802,-0.000675522,4.13e-05,0.216895762
803,0.000255246,2.08e-05,0.099161697
804,-0.00031906,0.000371357,0.272417244
805,0.020359217,0.001480537,0.199047483
806,0.000717001,0.001232839,0.058575974
807,0.000145358,0.00128245,0.008924925
808,5.71e-05,2.08e-05,0.014580019
809,0.000997753,0.000982816,0.20272662
810,0.003172792,0.00129328,0.231990228
811,0.003612084,0.001564414,0.238709397
812,-0.021329473,0.000903383,0.220512772
813,-8.28e-05,4.38e-05,0.417146902
814,4.9e-05,2.07e-05,0.306680753
815,-2.28e-05,1.49e-05,0.325201642
816,0.000168668,8.3e-05,0.490465448
817,-0.00012411,0.002303977,0.264732228
818,-0.000338019,0.000435455,0.264203514
819,-0.000138071,0.000173479,0.265850268
820,0.000858688,0.000262237,0.162156591
821,0.002404656,6.65e-05,0.348097823
822,0.002529833,0.001777843,0.182904753
823,7.75e-05,5.59e-06,0.103019478
824,-0.000145338,8.34e-06,0.063802772
825,-0.000438875,0.028541742,0.003275489
826,0.00016612,0.028066605,0.222769237
827,-0.000286187,0.002733857,0.149651742
828,-0.005937014,0.001691416,0.431043404
829,0.000755,0.000180455,0.277545324
830,-0.000456547,0.002392808,0.186489385
831,0.000275804,7.33e-05,0.009344789
832,-0.000361476,4.55e-06,0.254990084
833,0.000281964,1.43e-05,0.289134254
834,0.000265545,1.07e-05,0.192312733
835,-0.005411616,0.00642903,0.166863015
836,0.000982051,0.001803092,0.270228407
837,-0.001377193,0.001788673,0.246096004
838,0.001529339,0.000354997,0.226264627
839,-0.000281429,2.54e-05,0.314977271
840,-0.000624792,0.000770822,0.169020243
841,-0.004767837,0.001590801,0.47613609
842,0.000188996,0.002470941,0.004084997
843,0.000748911,5.06e-06,0.450592995
844,0.000473534,4.88e-05,0.186379126
845,-0.008789662,0.006985014,0.354775378
846,0.000209212,0.000127772,0.360270178
847,6.44e-05,0.000578016,0.033747527
848,-0.0004186,0.000502127,0.296479018
849,-0.003956096,0.000283852,0.295201459
850,0.00010045,0.000393421,0.252730766
851,-7.55e-06,0.000614024,0.148509703
852,-0.000560722,1.5e-05,0.288428413
853,0.001434369,0.000516815,0.34198649
854,0.000565,1.41e-05,0.115963785
855,1.11e-05,2.46e-06,0.016784703
856,9.69e-05,0.001853645,0.407898497
857,-0.010211761,3.11e-05,0.396717901
858,0.005754148,0.000604567,0.119790296
859,-0.000411702,0.000369994,0.005854682
860,0.000417657,0.000337048,0.224775857
861,-3.73e-05,1.56e-05,0.287948119
862,-0.00878906,0.002574247,0.188717705
863,0.001368476,0.0,0.335338063
864,1.44e-05,0.000773277,0.050005387
865,-0.004331464,0.00083617,0.45106252
866,-7.5e-05,0.000262498,0.253464357
867,0.001645562,0.004649186,0.114292523
868,0.000595164,0.006593151,0.283033617
869,0.000110389,0.000426312,0.27010001
870,0.001761595,0.004105001,0.099518343
871,0.001005029,0.000688414,0.332268439
872,-0.000198905,5.23e-05,0.168908802
873,0.000154054,0.000153876,0.362447198
874,0.001210636,0.000969538,0.164672295
875,0.000636877,0.000597971,0.076884377
876,0.000452537,0.000692438,0.192983234
877,-0.001980377,0.006646058,0.100593952
878,-0.001702445,0.000942225,0.311585069
879,0.000367216,0.000171185,0.111373532
880,0.00874202,0.028033929,0.150760268
881,0.000413378,0.000902804,0.270030922
882,-0.000132887,4.62e-05,1.116145136
883,0.000109892,0.000255679,0.003165094
884,0.00106244,0.004384178,0.041560656
885,0.000371641,9.37e-06,0.183531642
886,-0.005474025,0.007598621,0.309033334
887,0.001847247,0.000830402,0.235319124
888,0.001770579,0.003768163,0.166015855
889,0.000131992,5.36e-05,0.138896655
890,9.56e-05,3.17e-05,0.206301551
891,-0.000349001,0.000215076,0.423980222
892,0.00224366,0.000525131,0.249818715
893,-0.000341291,0.000504575,0.207617823
894,0.000977345,0.015297401,0.026239088
895,0.001792448,0.000950816,0.180762357
896,-0.00059738,0.000713428,0.412220584
897,-0.00160928,7.95e-05,0.394560113
898,-0.000451412,0.00031878,0.346388752
899,-0.001495306,0.006330234,0.208293975
900,0.002088124,0.001276728,0.192541862
901,-3.05e-05,0.014422868,0.192808561
902,-6.71e-05,2.49e-06,0.013236898
903,0.000463885,0.003294281,0.181789954
904,-0.001988643,0.000117774,0.234616587
905,-0.000339868,0.000320911,0.364407751
906,-0.012536996,0.000238706,0.260636565
907,-0.000714998,0.000225309,0.501261708
908,-0.000829644,0.001083994,0.132908518
909,0.001166171,0.000233845,0.346141123
910,0.001669326,0.0,0.27668767
911,-0.002344097,8.51e-05,0.272578639
912,1.4e-05,0.025622739,0.144120034
913,0.000370203,0.00341999,0.087416096
914,8.04e-05,0.000332256,0.304042803
915,0.00298651,0.000297769,0.317399926
916,-0.007033051,0.000292648,0.199871461
917,0.00081855,0.000129873,0.162466418
918,0.000804628,5.88e-05,0.408155805
919,0.002444296,2.9e-05,0.248786128
920,0.000395842,0.000836563,0.10003122
921,7.09e-05,0.000237774,0.035469748
922,0.001635929,1.85e-05,1.383357797
923,7.59e-05,1.88e-06,0.067809803
924,0.001834886,0.001796177,0.184898792
925,0.000122811,0.000174279,0.718590301
926,0.000547005,0.000273414,0.27745851
927,0.000522504,0.005282404,0.158168745
928,-0.000752651,0.000102681,0.113623031
929,-0.000474923,0.000491722,0.305086453
930,0.00099845,0.000286426,0.25380024
931,-4.29e-05,0.005646322,0.064134106
932,0.000765177,0.000204249,0.23662714
933,0.000495387,6.75e-05,0.19946011
934,0.000798423,7.8e-05,0.266289234
935,0.000638927,0.00012234,0.338493878
936,7.64e-05,1.4e-05,0.466520189
937,-0.000170274,0.000882883,0.612996378
938,-0.000124095,0.006878805,0.113478767
939,-3.45e-05,3.75e-06,0.004138838
940,0.00064944,0.000805865,0.288106518
941,1.78e-05,2.97e-06,0.014580019
942,0.001045374,0.002859911,0.21600403
943,0.000392556,0.0,0.212529646
944,0.003325869,7.75e-06,0.119790296
945,0.000270517,0.000170803,0.010258519
946,0.000126366,2.29e-05,0.251696583
947,0.000333167,9.06e-05,0.139553629
948,0.000796261,0.00026331,0.652339406
949,0.003698413,0.001925025,0.212913933
950,0.006787257,0.005285426,0.384315122
951,3.66e-05,6.7e-05,0.3324196
952,-0.000279739,0.005846503,0.231522708
953,0.000437567,0.003817851,0.195194015
954,0.000440565,4.09e-05,0.252536606
955,-0.000741195,6.76e-05,0.005063891
956,0.000386645,0.000220144,0.172818663
957,-0.000550474,0.000331863,0.678025951
958,0.009537997,0.002200005,0.193199705
959,0.001398714,0.002150955,0.068620469
960,0.000261464,6.64e-06,0.378666719
961,-0.00074281,0.00160401,0.15302271
962,-0.000489793,0.000194657,0.052922239
963,0.000269544,0.000314339,0.531442152
964,0.000303697,0.000382719,0.294656634
965,-0.002193702,0.000816509,0.209787973
966,0.00135456,0.001782627,0.132113997
967,-0.000407486,0.002327229,0.029033459
968,-0.002374268,0.000167241,0.227647226
969,-4.42e-05,0.000213342,0.091978905
970,0.000232457,0.007590024,0.342388941
971,-0.000154677,0.002091023,0.160204836
972,-0.000345564,3.34e-05,0.305454167
973,0.000623966,0.000349331,0.207770468
974,-0.000130625,9.28e-06,0.018692839
975,-9.99e-05,0.001414193,0.143427215
976,-0.00529426,0.000143538,0.220644024
977,-0.003733405,0.011067769,0.352745079
978,0.002467668,0.002865986,0.211795853
979,0.000224556,0.00401943,0.160122839
980,-0.000363432,0.001181387,0.16292173
981,-0.004637676,0.000258683,0.215213339
982,0.000221613,0.000190693,0.232062512
983,0.000285262,4.24e-05,0.311150294
984,-0.000468094,0.000914465,0.270185721
985,0.002096715,0.000744571,0.272738369
986,0.000258101,1.73e-05,0.105466284
987,5.29e-05,0.000254308,0.319999442
988,0.000140459,2.93e-05,0.256716938
989,0.002934095,5.53e-05,0.219679745
990,0.001010486,1.64e-05,0.240211486
991,-0.000155634,0.002462953,0.228711383
992,-0.017527841,0.000213037,0.447708471
993,-3.16e-05,0.000501426,0.033135951
994,0.000197468,0.000164718,0.284814636
995,0.000404719,0.006172236,0.177622292
996,6.8e-05,0.000223575,0.046934355
997,0.000141514,0.001455096,0.232460836
998,0.000352404,8.69e-06,0.555463517
999,-0.001477615,0.0,0.438737261
1000,-0.000637433,0.000164807,0.552848873
1001,0.001240432,0.003029522,0.110140695
1002,0.000735097,0.000675021,0.1414242
1003,0.000218902,0.000362815,0.004285173
1004,0.000638604,0.003610308,0.111292325
1005,0.001934872,0.021414214,0.279447835
1006,0.002036391,5.25e-05,0.215629428
1007,-7.39e-05,2.99e-05,0.188432151
1008,4.08e-05,0.00068444,0.004126862
1009,0.000872264,0.00581474,0.224088066
1010,-0.003754783,0.001390328,0.2148821
1011,0.000128775,2.24e-06,0.377785592
1012,-0.006859582,4.96e-05,0.459485621
1013,0.001938175,0.00059215,0.584980462
1014,-0.001170886,5.52e-05,0.383356502
1015,-0.000993866,0.002205684,0.155481979
1016,0.001262578,3.85e-05,0.208580003
1017,-6.28e-05,0.003687125,0.069034265
1018,-0.000581916,0.000512753,0.213127179
1019,-0.002175152,0.000641749,0.475437486
1020,0.000397345,0.000132683,0.005737423
1021,0.000222312,2.2e-05,0.290560867
1022,-0.000127736,9.28e-05,0.291239199
1023,0.000385162,2.63e-05,0.327599185
1024,0.004123008,0.005969261,0.129474269
1025,0.000481485,0.001930727,0.010338663
1026,0.000283299,0.000643246,0.250694395
1027,-0.00101418,0.004341017,0.139068207
1028,-5.54e-05,5.06e-06,0.264548865
1029,0.011652501,3.12e-05,0.229223931
1030,0.00477169,0.052770276,0.224774164
1031,0.000829779,0.000212251,0.193756267
1032,0.00319167,0.001894543,0.3343925
1033,-0.00730571,0.030197956,0.296445906
1034,0.003036583,0.004433451,0.107755444
1035,0.001082467,0.000138189,0.146101265
1036,-0.000261009,0.009583551,0.201923574
1037,0.001495012,0.005052346,0.182570501
1038,0.000114611,0.000680954,0.057821703
1039,0.000246185,0.002227879,0.021758872
1040,0.004542595,0.011863459,0.184265982
1041,-0.003736809,0.000122429,0.283465561
1042,-0.000558733,0.00021735,0.174273959
1043,0.001725898,5.64e-05,0.377047541
1044,-0.00136515,0.000296948,0.167418963
1045,0.000229207,4.57e-05,0.178659713
1046,-0.001461757,0.000967562,0.403299628
1047,-0.00877989,0.005828482,0.396717901
1048,0.000777383,3.31e-05,0.185076199
1049,-0.002901366,0.002385974,0.136462913
1050,-0.000281425,0.000989553,0.154287363
1051,8.22e-05,0.001313198,0.018733997
1052,-0.000230744,9.84e-05,0.139521669
1053,0.001671615,0.002396057,0.30117642
1054,0.000122142,4.37e-05,0.033438543
1055,-2.01e-05,0.0043466,0.207793525
1056,0.000190351,2.83e-05,0.267430495
1057,7.94e-05,7.71e-05,0.309767197
1058,0.02561949,0.000288739,0.42675557
1059,0.011538777,0.002463582,0.411897514
1060,0.003726796,0.003462623,0.188565577
1061,-0.000193897,0.000520467,0.241112255
1062,0.001172356,0.001532835,0.256366889
1063,-0.000330866,0.00561701,0.264550353
1064,0.001090659,0.003521382,0.296586344
1065,0.001338914,0.00765705,0.237028609
1066,0.001232252,0.000519828,0.164912817
1067,0.000236078,1.72e-05,0.129314421
1068,-0.00672721,0.013786051,0.216143545
1069,0.012396777,5.66e-05,0.60761718
1070,0.000975683,9.95e-05,0.219677947
1071,0.000780588,0.000697107,0.382058216
1072,0.001013857,0.000600274,0.79163146
1073,0.000238497,0.000707976,0.016914091
1074,-0.000791345,0.000737092,0.402819533
1075,-0.000769852,4.35e-05,0.30840513
1076,0.00032442,0.000104806,1.148657346
1077,0.001580916,0.0,0.464342794
1078,0.006086222,0.000379361,0.256676915
1079,0.000980775,0.000340549,0.187749732
1080,0.000972022,0.011970693,0.323687748
1081,0.006832783,0.001007133,0.214777649
1082,-0.001463518,0.00045168,0.164185344
1083,0.000240611,0.002510429,0.219737661
1084,-0.000128546,0.00033118,0.168574378
1085,0.002691309,0.090332292,0.113980095
1086,0.003813801,3.83e-05,0.261115681
1087,0.000478893,0.000417022,0.169463302
1088,4.75e-05,0.00263912,0.107517977
1089,3.57e-05,3.15e-05,0.019012182
1090,0.000329861,4.7e-05,0.273083616
1091,0.002840574,0.000211042,0.357204274
1092,9.41e-05,3.4e-05,0.170953712
1093,-0.000302637,0.000164409,0.223579434
1094,6.35e-05,0.000124977,0.63670182
1095,0.000143953,0.000265873,0.397267377
1096,0.000239276,0.003005958,0.115773054
1097,2.19e-05,0.005980437,0.131365063
1098,0.001975228,0.00037416,0.126761571
1099,-0.000177304,0.000502307,0.01985684
1100,-6.38e-05,0.000303877,0.015768396
1101,-0.001104374,0.00164654,0.121318132
1102,5.85e-05,0.011775829,0.045776492
1103,0.000137809,0.000224278,1.306474881
1104,0.000816066,0.012948491,0.228959373
1105,-0.003841583,0.000158698,0.323143419
1106,-0.000565264,2.42e-05,0.189162473
1107,-8.63e-06,4.82e-06,0.046681887
1108,0.000259354,0.0019664,0.3532404
1109,-0.001312281,0.001162028,0.235625596
1110,0.000109361,0.001324913,0.013398935
1111,5.7e-05,0.000215594,0.083272392
1112,-0.00153573,0.002249049,0.267458577
1113,-0.001515329,0.000139396,0.21679998
1114,-0.000413772,0.000536045,0.253714616
1115,0.001023406,3.84e-05,0.533303549
1116,0.000306351,8.02e-05,0.523526283
1117,0.001522717,5.1e-05,0.15313748
1118,-0.005046671,0.00026905,0.306623727
1119,0.000190216,1.23e-05,0.220170136
1120,-0.004234909,0.022986763,0.326529356
1121,0.000483328,0.00068496,0.110254377
1122,-0.002021314,0.000232114,0.317801781
1123,0.001511092,0.003475839,0.181008996
1124,-0.001613648,0.000673569,0.255554766
1125,-0.000735435,7.29e-05,0.068137323
1126,0.005296262,0.002880529,0.259766061
1127,-0.000751886,0.001362179,0.306680753
1128,-0.003675938,0.000244677,0.404307164
1129,-0.000315884,0.0022492,0.237633867
1130,-0.001882996,0.068351093,0.097955321
1131,-0.000744815,0.000259918,0.20113064
1132,-0.003282982,0.000488106,0.253276676
1133,-0.00457204,6.84e-05,0.465969797
1134,0.000249775,8.05e-05,0.224049738
1135,0.024584242,0.000490816,0.199534616
1136,0.000688892,0.001856288,0.233366561
1137,0.000471575,0.001397211,0.36989452
1138,-0.000369959,0.000195079,0.30603973
1139,-0.002433052,0.000105491,0.312579743
1140,0.000123285,7.19e-05,0.241773961
1141,-0.00070832,2.61e-05,0.228216661
1142,-0.000497299,0.000363883,0.407368633
1143,-1.04e-06,0.000422998,0.344943453
1144,0.002407485,0.000113856,0.119653282
1145,-0.001251077,0.000359514,0.264249411
1146,0.00177553,0.008174394,0.147012968
1147,0.000487155,0.006753547,0.096193437
1148,0.001313937,0.000851636,0.498450631
1149,0.0002426,0.000422049,0.096111674
1150,2.85e-05,2.17e-05,0.21430209
1151,0.000361497,0.004543741,0.113490306
1152,-0.001205468,0.000506974,0.124111938
1153,0.000480904,2.75e-05,0.414358633
1154,-0.004101268,0.000432324,0.195824396
1155,0.001026627,1.02e-05,0.300105893
1156,0.000900951,0.000419225,0.21839987
1157,-0.004002609,0.000130537,0.397566376
1158,-0.000525272,0.005964583,0.434053781
